id,user_id,created_at,closed_at,city_of_booking,start_date,end_date,cnt_of_person,min_price,max_price,booking_id,rules,meals,pets,parking,accessibility,facilities,search_settings,room_size,kids,pool_n_beach,sport,transfer,business,rating,score,other,search_mode,ai_chat_id
100109,1006,2026-01-04 11:25:00,2026-01-04 11:40:00,Prague,2026-01-11,2026-01-18,4,0,416,91659,,"Lunch, All inclusive, Dinner","Toys for pets, Pet-welcome bonus",parking,Accessible parking on-site,"Casino, Meeting/Conference facilities, Library",,0,,,Gym,Shuttle service,Coworking lounge,2,4,"Multilingual staff, Dutch-speaking staff",manual,
100110,1173,2026-03-04 12:21:00,2026-03-04 12:38:00,Warsaw,2026-03-25,2026-03-30,1,150,912,,,,Dogs allowed,,Spacious room layout,,"Hide disliked rooms, Hide liked offers, Hide no reacted offers",0,"TV for kids, Babysitting, Playground or Playroom",Indoor pool,,Shuttle service,Coworking lounge,3,7,Multilingual staff,manual,
100111,1233,2026-04-06 20:25:00,2026-04-06 20:26:00,Wroclaw,2026-04-29,2026-05-03,3,61,150,94557,,,,,,Kitchen,,64,,,,,,1,2,,ai,5534
100112,1435,2026-03-23 20:37:00,,Warsaw,2026-04-22,2026-04-28,4,1910,2000,,,,,,,,,61,,Any pool,"Gym,Spa",,,5,9,,ai,7947
100113,1413,2026-04-13 19:50:00,2026-04-13 20:10:00,Gdansk,2026-05-11,2026-05-17,2,150,358,93333,"Early check-in, Late check-out","All meals, All inclusive",Pets welcome in the restaurant,,"Hard flooring, Spacious room layout","Laundry facilities/services, Hair salon",,0,,,Sauna,Shuttle service,Coworking lounge,1,7,,manual,
100114,1122,2026-03-11 23:11:00,2026-03-11 23:32:00,Prague,2026-03-20,2026-03-23,4,150,517,,"Early check-in, Free cancellation",,No pet deposit,parking,,Connecting rooms,"Hide disliked rooms, Hide no reacted offers",41,,,,,Coworking lounge,1,1,,manual,
100115,1315,2026-05-04 21:19:00,,Warsaw,2026-05-16,2026-05-23,4,1902,2000,,,Dinner,,,,,,67,,Any pool,"Gym,Spa",,,5,9,,ai,5544
100116,1271,2026-01-21 17:42:00,,Prague,2026-02-11,2026-02-14,3,100,700,,,"Breakfast, All meals, All inclusive",,parking,"Spacious room layout, Accessible bed height",,Hide disliked rooms,37,"Family-friendly, Kids-friendly bathroom","Outdoor pool, Heated pool, Indoor pool",Sauna,Shuttle service,Coworking lounge,1,1,"Design hotel, Historical building, Multilingual staff",manual,
100117,1487,2026-05-02 13:22:00,2026-05-02 13:46:00,Wroclaw,2026-05-17,2026-05-24,4,150,817,82759,"Early check-in, Free cancellation",,Dogs allowed,parking,,,,54,"Safe balcony, Babysitting, Child-friendly menu","Heated pool, Rooftop pool, Any pool",,,Coworking lounge,5,1,,manual,
100118,1045,2026-03-24 22:13:00,2026-03-24 22:14:00,Warsaw,2026-04-10,2026-04-17,3,100,829,97379,,,All pets allowed,,,"Wi-fi,Work desk,King/Queen-size 150+cm width",,46,,,,,,2,1,,ai,6168
100119,1467,2026-02-24 00:37:00,2026-02-24 00:42:00,Krakow,2026-03-02,2026-03-08,4,150,662,,,Breakfast,In-room pet station,parking,,Soundproof room,,0,,,,,Coworking lounge,1,4,English-speaking staff,ai,7827
100120,1127,2026-04-06 14:15:00,2026-04-06 14:25:00,Paris,2026-05-02,2026-05-09,4,150,600,,,Lunch,"Toys for pets, Allows 2 pets",,"Wheelchair-accessible elevator, Door width ≥ 80 cm, Accessible room",Indoor fireplace,Hide disliked rooms,0,"Family-friendly, Child-friendly menu",,"Spa, Gym, Sauna",Shuttle service,Coworking lounge,2,7,"Multilingual staff, English-speaking staff",manual,
100121,1162,2026-04-25 19:51:00,2026-04-25 19:54:00,Gdansk,2026-05-23,2026-05-24,4,100,771,,,,,,,Beachfront,,51,"Family-friendly,Playground or Playroom",Heated pool,,,,1,9,,ai,7567
100122,1033,2026-01-06 07:42:00,,Gdansk,2026-01-27,2026-02-01,1,50,370,,,,,,Wheelchair-accessible elevator,Beachfront,,0,"Family-friendly,Playground or Playroom",,,,,5,10,,ai,6151
100123,1246,2026-04-21 13:09:00,2026-04-21 13:30:00,Berlin,2026-04-25,2026-04-26,1,150,592,,"Free cancellation, Early check-in, Late check-out","All inclusive, Lunch, All meals","All pets allowed, Pets welcome in the restaurant",,,,"Hide liked offers, Hide no reacted offers, Hide disliked rooms",82,"Child-friendly menu, Safe balcony",,"Spa, Gym",Shuttle service,Coworking lounge,1,1,,manual,
100124,1346,2026-01-18 15:19:00,,Prague,2026-02-05,2026-02-09,4,100,386,,Late check-out,"Dinner, All meals, All inclusive",,parking,,"Meeting/Conference facilities, Private beach area, Pillow menu",,64,"Entertainment for kids, TV for kids, Family-friendly",Heated pool,,Shuttle service,Coworking lounge,4,4,,manual,
100125,1054,2026-01-07 12:04:00,,Wroclaw,2026-01-23,2026-01-30,3,150,936,,"Late check-out, Free cancellation",,,parking,"Hard flooring, Spacious room layout",,,11,"Safe balcony, Babysitting",,Spa,Shuttle service,Coworking lounge,5,10,"Design hotel, Boutique hotel",manual,
100126,1029,2026-01-28 03:38:00,,Gdansk,2026-02-19,2026-02-20,2,150,544,,,,,,,Beachfront,Hide liked offers,87,"Family-friendly,Playground or Playroom",,,,Coworking lounge,4,3,,ai,8083
100127,1035,2026-05-05 12:36:00,2026-05-05 12:58:00,Krakow,2026-05-19,2026-05-25,2,100,827,,,,,parking,"Door width ≥ 80 cm, Wheelchair-accessible elevator, Step-free access","Pillow menu, Yoga area, Concierge services",,44,"TV for kids, Kids-friendly bathroom, Safe balcony",,"Sauna, Gym, Spa",Shuttle service,,3,7,,manual,
100128,1138,2026-04-20 05:21:00,,Krakow,2026-05-03,2026-05-07,3,0,666,,Early check-in,Breakfast,,parking,,Soundproof room,,61,,,,,Coworking lounge,5,8,,ai,5548
100129,1056,2026-02-02 05:47:00,,Warsaw,2026-02-08,2026-02-11,1,0,336,,Free cancellation,,All pets allowed,parking,,"Wi-fi,Work desk,King/Queen-size 150+cm width",,51,,,,,,1,9,,ai,8498
100130,1017,2026-03-30 02:39:00,2026-03-30 02:40:00,Krakow,2026-04-25,2026-04-26,1,50,384,,,Breakfast,,parking,,Soundproof room,Hide no reacted offers,89,,,,,,1,1,,ai,8819
100131,1088,2026-01-16 05:17:00,2026-01-16 05:19:00,Warsaw,2026-02-01,2026-02-02,1,1926,2000,88484,Late check-out,,,,,,,0,,Any pool,"Gym,Spa",,,5,9,,ai,7748
100132,1284,2026-04-18 22:16:00,2026-04-18 22:20:00,Krakow,2026-04-28,2026-05-05,4,0,215,95306,,Breakfast,,parking,,Soundproof room,,0,,,,,,2,7,,ai,8714
100133,1471,2026-05-15 13:55:00,2026-05-15 14:02:00,Prague,2026-06-01,2026-06-07,2,100,813,84609,,All inclusive,,,,"Water park access, Garden, Library","Hide disliked rooms, Hide no reacted offers",0,,,"Gym, Spa, Sauna",,Coworking lounge,1,1,"Design hotel, Boutique hotel",manual,
100134,1314,2026-04-15 08:59:00,,Wroclaw,2026-04-30,2026-05-05,5,58,150,,,,,,,Kitchen,,66,,,,,,3,1,,ai,5226
100135,1030,2026-01-25 12:42:00,2026-01-25 12:43:00,Warsaw,2026-02-17,2026-02-23,3,1907,2000,,,,,,,,,0,,Any pool,"Gym,Spa",,,5,9,Multilingual staff,ai,5544
100136,1353,2026-04-13 12:09:00,2026-04-13 12:13:00,Wroclaw,2026-05-13,2026-05-14,4,87,150,86146,,,,,,Kitchen,Hide disliked rooms,16,,,,,,4,3,,ai,8885
100137,1470,2026-03-23 02:57:00,2026-03-23 03:07:00,Gdansk,2026-04-11,2026-04-14,2,100,840,,"Free cancellation, Early check-in",,,,,Picnic area,"Hide liked offers, Hide no reacted offers",53,,"Rooftop pool, Any pool, Indoor pool",Spa,Shuttle service,,1,1,,manual,
100138,1064,2026-03-20 12:27:00,2026-03-20 12:30:00,Krakow,2026-04-19,2026-04-24,3,50,543,91067,,Breakfast,,parking,,Soundproof room,,0,,,,,,2,8,,ai,5654
100139,1286,2026-04-12 02:11:00,2026-04-12 02:15:00,Wroclaw,2026-05-01,2026-05-06,3,91,150,75170,,All inclusive,,parking,,Kitchen,,77,Kids-friendly bathroom,,,,,2,1,,ai,5590
100140,1121,2026-03-19 23:36:00,,Wroclaw,2026-04-04,2026-04-09,4,50,150,,,,,,,Kitchen,,83,,,,,,1,10,,ai,7023
100141,1270,2026-02-26 05:02:00,2026-02-26 05:05:00,Wroclaw,2026-03-16,2026-03-22,5,54,150,,Free cancellation,,,,,Kitchen,,27,,,,Shuttle service,,1,1,Dutch-speaking staff,ai,5267
100142,1326,2026-03-25 20:58:00,2026-03-25 21:08:00,Wroclaw,2026-04-24,2026-04-30,2,100,542,90361,"Early check-in, Free cancellation",,"Up to 20kg pet allowed, Allows 3 pets",parking,"Accessible bed height, Accessible bathroom",Garden,,0,Family-friendly,,Sauna,Shuttle service,Coworking lounge,1,1,,manual,
100143,1338,2026-03-14 14:33:00,2026-03-14 14:35:00,Krakow,2026-04-05,2026-04-10,3,50,522,96341,Free cancellation,Breakfast,,parking,,Soundproof room,Hide disliked rooms,35,,,,,,3,5,,ai,8203
100144,1242,2026-03-22 06:07:00,,Krakow,2026-03-24,2026-03-25,4,50,291,,Free cancellation,"Breakfast, Lunch",,,,"Wake-up service, Work desk, EV charging","Hide disliked rooms, Hide no reacted offers, Hide liked offers",12,,,"Gym, Spa, Sauna",,Coworking lounge,5,2,"Design hotel, Multilingual staff",manual,
100145,1393,2026-05-16 12:20:00,2026-05-16 12:23:00,Krakow,2026-06-11,2026-06-15,2,100,584,79438,,Breakfast,,parking,,Soundproof room,,0,,,,,,2,1,,ai,6209
100146,1467,2026-04-22 18:05:00,2026-04-22 18:14:00,Prague,2026-04-27,2026-04-29,3,0,632,,"Late check-out, Early check-in","All inclusive, Breakfast, Lunch","Cats allowed, No pet vaccination required, Pet fee less than €20 per night",,"Wheelchair-accessible elevator, Door width ≥ 80 cm, Step-free access",Water park access,Hide liked offers,10,Safe balcony,"Any pool, Rooftop pool",,Shuttle service,,1,1,,manual,
100147,1195,2026-03-16 17:37:00,2026-03-16 17:48:00,Berlin,2026-04-14,2026-04-15,4,100,634,,,"Dinner, Lunch","Pet walking area nearby, Allows 3+ pets",parking,"Accessible property, Spacious room layout",,"Hide no reacted offers, Hide liked offers, Hide disliked rooms",33,TV for kids,Any pool,"Sauna, Spa",Shuttle service,,3,1,,manual,
100148,1302,2026-02-01 21:31:00,2026-02-01 21:36:00,Wroclaw,2026-02-18,2026-02-25,3,59,150,,,,,,,Kitchen,,96,Playground or Playroom,,,,,2,1,,ai,7670
100149,1403,2026-03-27 21:57:00,2026-03-27 22:13:00,Paris,2026-04-13,2026-04-15,1,150,502,86759,,,"Up to 10kg pet allowed, Pet fee less than €20 per night, Allows 2 pets",parking,,,,49,"TV for kids, Entertainment for kids, Playground or Playroom",,,Shuttle service,Coworking lounge,1,4,"Design hotel, English-speaking staff, Dutch-speaking staff",manual,
100150,1456,2026-05-21 18:47:00,2026-05-21 18:50:00,Warsaw,2026-05-26,2026-06-02,3,150,464,93722,,,All pets allowed,,,"Wi-fi,Work desk,King/Queen-size 150+cm width",Hide liked offers,50,,,,,,3,9,,ai,5025
100151,1110,2026-01-31 20:29:00,2026-01-31 20:34:00,Gdansk,2026-02-06,2026-02-10,4,150,620,83616,,,,,,Beachfront,,64,"Family-friendly,Playground or Playroom",,,,,1,9,,ai,7883
100152,1307,2026-05-05 00:16:00,2026-05-05 00:18:00,Warsaw,2026-05-09,2026-05-11,3,1942,2000,80834,,,,,,,,81,,Any pool,"Gym,Spa",,,5,9,,ai,7719
100153,1155,2026-04-05 11:13:00,2026-04-05 11:37:00,Paris,2026-04-21,2026-04-24,2,150,528,,"Free cancellation, Late check-out","Breakfast, All meals, Lunch",,parking,"Accessible public areas, Accessible bed height, Hard flooring",,,63,Family-friendly,"Any pool, Outdoor pool, Heated pool",Gym,Shuttle service,Coworking lounge,2,2,"Dutch-speaking staff, Multilingual staff, English-speaking staff",manual,
100154,1061,2026-04-03 06:12:00,2026-04-03 06:14:00,Gdansk,2026-04-09,2026-04-12,2,0,181,,,,,parking,Spacious room layout,Beachfront,,0,"Family-friendly,Playground or Playroom",,,,,1,4,,ai,5859
100155,1033,2026-03-23 15:29:00,2026-03-23 15:52:00,Krakow,2026-04-16,2026-04-19,1,0,191,,Late check-out,"All inclusive, Dinner, Lunch",,parking,"Accessible parking on-site, Step-free access, Accessible bathroom","Contactless check-in/out, Connecting rooms, Safe for toddlers and kids","Hide liked offers, Hide no reacted offers",95,"Babysitting, Entertainment for kids, Family-friendly",Any pool,"Gym, Spa",Shuttle service,,4,8,Design hotel,manual,
100156,1272,2026-03-08 00:33:00,2026-03-08 00:46:00,Berlin,2026-04-06,2026-04-11,3,0,374,,"Free cancellation, Early check-in, Late check-out","All inclusive, All meals",,,"Accessible parking on-site, Accessible property, Spacious room layout","Water sports facilities, Porter/Bellboy service, Contactless check-in/out",,71,,"Indoor pool, Rooftop pool","Sauna, Gym, Spa",Shuttle service,Coworking lounge,1,2,Dutch-speaking staff,manual,
100157,1499,2026-03-16 22:01:00,2026-03-16 22:06:00,Berlin,2026-04-11,2026-04-14,2,100,294,,,Lunch,,parking,Step-free access,,,32,"Entertainment for kids, Family-friendly, Child-friendly menu",,,Shuttle service,,1,1,,manual,
100158,1361,2026-03-17 07:36:00,,Wroclaw,2026-04-07,2026-04-08,3,69,150,,,,,,Wheelchair-accessible elevator,Kitchen,,66,,,,,,2,1,,ai,8925
100159,1315,2026-04-26 05:16:00,2026-04-26 05:41:00,Prague,2026-05-16,2026-05-17,4,50,534,,,All meals,Muzzle not required,parking,,,,0,,,"Gym, Spa",Shuttle service,Coworking lounge,3,10,"Multilingual staff, Dutch-speaking staff, English-speaking staff",manual,
100160,1422,2026-04-16 19:17:00,,Wroclaw,2026-04-18,2026-04-23,5,100,150,,,,Toys for pets,,Accessible room,Kitchen,,0,,,Spa,,,1,1,,ai,6261
100161,1090,2026-01-23 13:08:00,2026-01-23 13:16:00,Berlin,2026-01-31,2026-02-06,3,0,738,,,"Dinner, Breakfast",,,"Accessible property, Accessible public areas",BBQ facilities,,71,Entertainment for kids,,"Spa, Gym, Sauna",,Coworking lounge,4,1,"Multilingual staff, Historical building",manual,
100162,1161,2026-01-11 10:40:00,2026-01-11 10:42:00,Warsaw,2026-01-18,2026-01-21,4,1915,2000,85034,,,,,,,,85,,Any pool,"Gym,Spa",,,5,9,English-speaking staff,ai,7832
100163,1469,2026-02-14 03:46:00,2026-02-14 03:48:00,Gdansk,2026-03-09,2026-03-13,2,100,584,89602,Free cancellation,,,,,Beachfront,,43,"Family-friendly,Playground or Playroom",,,,,1,1,,ai,6739
100164,1164,2026-04-13 11:11:00,2026-04-13 11:16:00,Warsaw,2026-04-19,2026-04-22,4,100,655,85297,,,All pets allowed,,,"Wi-fi,Work desk,King/Queen-size 150+cm width",,58,,,,,,1,1,Dutch-speaking staff,ai,8760
100165,1195,2026-02-25 06:29:00,2026-02-25 06:34:00,Krakow,2026-03-20,2026-03-22,1,0,747,,,Breakfast,,parking,,Soundproof room,,56,,,,,,1,10,,ai,7843
100166,1459,2026-02-03 02:02:00,2026-02-03 02:03:00,Warsaw,2026-02-13,2026-02-20,4,1948,2000,81872,,,,,,,Hide no reacted offers,90,,Any pool,"Gym,Spa",,,5,9,,ai,5973
100167,1032,2026-03-02 19:26:00,2026-03-02 19:27:00,Warsaw,2026-03-25,2026-03-26,2,0,266,80879,,,All pets allowed,parking,,"Wi-fi,Work desk,King/Queen-size 150+cm width",,0,,,,,,5,2,,ai,7329
100168,1006,2026-03-25 06:47:00,,Krakow,2026-03-29,2026-04-02,2,150,502,,,Breakfast,,parking,,Soundproof room,,57,,,Gym,,,5,1,,ai,6000
100169,1107,2026-05-12 07:27:00,2026-05-12 07:29:00,Wroclaw,2026-05-25,2026-05-27,3,68,150,80362,,,,,,Kitchen,Hide disliked rooms,81,,,,Shuttle service,,2,9,,ai,7979
100170,1314,2026-04-11 08:13:00,,Warsaw,2026-04-18,2026-04-24,1,1920,2000,,,,,,Accessible parking on-site,,,70,,Any pool,"Gym,Spa",,,5,9,,ai,8778
100171,1417,2026-05-20 04:59:00,,Warsaw,2026-05-30,2026-06-01,4,100,818,,,"All meals, All inclusive, Breakfast",Allows 2 pets,,"Door width ≥ 80 cm, Accessible parking on-site, Step-free access","EV charging, Bike rental/services",,46,Playground or Playroom,"Outdoor pool, Rooftop pool, Heated pool","Gym, Sauna, Spa",,Coworking lounge,1,1,,manual,
100172,1023,2026-02-06 16:17:00,2026-02-06 16:35:00,Prague,2026-02-22,2026-02-24,4,100,868,,,,"No pet deposit, Pet-welcome bonus, Allows 3+ pets",,"Hard flooring, Accessible parking on-site",,,27,TV for kids,Rooftop pool,Spa,Shuttle service,,1,1,"Design hotel, English-speaking staff, Boutique hotel",manual,
100173,1202,2026-02-06 16:39:00,2026-02-06 16:59:00,Krakow,2026-02-27,2026-02-28,2,150,529,,Early check-in,,Toys for pets,,,,"Hide liked offers, Hide disliked rooms",71,"Babysitting, TV for kids, Safe balcony",,,,Coworking lounge,1,2,,manual,
100174,1413,2026-03-09 00:13:00,2026-03-09 00:14:00,Warsaw,2026-03-21,2026-03-24,2,1936,2000,88522,,,,,,,,0,Babysitting,Any pool,"Gym,Spa",Shuttle service,,5,9,,ai,5514
100175,1236,2026-02-28 09:18:00,2026-02-28 09:41:00,Prague,2026-03-07,2026-03-08,2,50,397,79101,,"Dinner, Breakfast, All inclusive",,,,,Hide disliked rooms,0,,Any pool,Sauna,Shuttle service,Coworking lounge,5,1,Dutch-speaking staff,manual,
100176,1218,2026-04-06 07:40:00,2026-04-06 07:45:00,Prague,2026-05-01,2026-05-08,1,0,222,,"Free cancellation, Late check-out","All meals, Lunch","Pet walking area nearby, Cats allowed, Up to 10kg pet allowed",,"Door width ≥ 80 cm, Accessible property",,,0,"Playground or Playroom, Safe balcony, TV for kids",Indoor pool,,Shuttle service,Coworking lounge,1,1,"English-speaking staff, Boutique hotel",manual,
100177,1340,2026-05-03 01:37:00,,Prague,2026-05-23,2026-05-29,2,50,553,,Free cancellation,"All inclusive, Lunch, Breakfast",,parking,"Accessible property, Door width ≥ 80 cm",Children’s pool,"Hide no reacted offers, Hide liked offers, Hide disliked rooms",25,,,,,,3,2,Dutch-speaking staff,manual,
100178,1371,2026-01-18 06:29:00,2026-01-18 06:34:00,Krakow,2026-01-20,2026-01-27,4,100,881,,,Breakfast,,parking,,Soundproof room,,64,,,,,,1,2,,ai,8139
100179,1227,2026-04-26 19:31:00,2026-04-26 19:36:00,Warsaw,2026-05-25,2026-05-26,3,0,739,,,,All pets allowed,parking,,"Wi-fi,Work desk,King/Queen-size 150+cm width",,92,,,,Shuttle service,,1,3,,ai,6391
100180,1257,2026-03-18 09:58:00,2026-03-18 10:11:00,Paris,2026-04-12,2026-04-16,3,150,927,,,"Breakfast, Lunch, All inclusive",,parking,"Accessible property, Hard flooring, Spacious room layout",Water sports facilities,,21,Kids-friendly bathroom,Rooftop pool,"Gym, Sauna",,,1,1,,manual,
100181,1033,2026-02-01 01:44:00,2026-02-01 01:47:00,Wroclaw,2026-03-01,2026-03-05,3,65,150,85701,,Dinner,,,,Kitchen,,99,,,,,,1,7,,ai,7428
100182,1360,2026-02-18 15:40:00,,Gdansk,2026-03-05,2026-03-06,4,100,431,,,,,,,Beachfront,,30,"Family-friendly,Playground or Playroom",,,,,3,3,,ai,7877
100183,1332,2026-01-21 13:36:00,2026-01-21 13:37:00,Wroclaw,2026-02-14,2026-02-18,5,88,150,,Late check-out,,,,,Kitchen,,0,,,,,,3,10,,ai,5601
100184,1333,2026-03-14 06:00:00,2026-03-14 06:05:00,Krakow,2026-04-10,2026-04-16,2,150,320,91966,,Breakfast,,parking,,Soundproof room,,48,,,,,,1,9,,ai,6804
100185,1316,2026-03-18 00:22:00,2026-03-18 00:26:00,Gdansk,2026-04-03,2026-04-04,2,50,606,,,,,,,Beachfront,Hide no reacted offers,81,"Family-friendly,Playground or Playroom",Any pool,,,,3,4,,ai,7367
100186,1190,2026-03-09 04:07:00,,Gdansk,2026-03-25,2026-03-30,1,0,676,,,"All inclusive, Breakfast, Dinner",,parking,,Room size 30m2 +,"Hide liked offers, Hide disliked rooms, Hide no reacted offers",80,"Child-friendly menu, Safe balcony, Entertainment for kids",,"Spa, Gym",,Coworking lounge,2,1,,manual,
100187,1180,2026-03-15 14:17:00,,Warsaw,2026-04-11,2026-04-14,1,150,641,,,,All pets allowed,,,"Wi-fi,Work desk,King/Queen-size 150+cm width",,0,,,,,,1,5,,ai,6116
100188,1071,2026-03-29 05:18:00,,Wroclaw,2026-04-13,2026-04-17,5,51,150,,,,,,,Kitchen,,49,,,Sauna,,,1,7,,ai,6689
100189,1175,2026-04-21 01:28:00,2026-04-21 01:49:00,Krakow,2026-05-12,2026-05-18,2,0,731,,,,Allows 2 pets,,"Wheelchair-accessible elevator, Accessible bed height","Single (twin) bed 80-130cm width, Water park access, Express check-in/check-out",Hide no reacted offers,0,Family-friendly,,,Shuttle service,Coworking lounge,5,1,,manual,
100190,1298,2026-03-04 18:48:00,2026-03-04 18:50:00,Warsaw,2026-03-17,2026-03-24,4,50,228,98946,,,All pets allowed,parking,,"Wi-fi,Work desk,King/Queen-size 150+cm width",,75,Family-friendly,,,,,1,10,,ai,5450
100191,1179,2026-02-17 10:04:00,2026-02-17 10:08:00,Krakow,2026-02-28,2026-03-06,4,100,648,92026,,Breakfast,,parking,,Soundproof room,,0,,,,,,4,5,,ai,5210
100192,1284,2026-03-23 18:37:00,2026-03-23 18:39:00,Wroclaw,2026-03-28,2026-04-01,5,87,150,98051,,,,,,Kitchen,,78,,,,,,1,3,,ai,6290
100193,1217,2026-03-22 13:20:00,,Warsaw,2026-04-13,2026-04-15,2,1905,2000,,,,,,,,,90,,Any pool,"Gym,Spa",,,5,9,,ai,5368
100194,1332,2026-04-30 19:52:00,2026-04-30 20:02:00,Krakow,2026-05-26,2026-06-02,3,150,874,78224,,"All inclusive, All meals, Dinner",Allows 3+ pets,parking,"Spacious room layout, Accessible bathroom","Bathroom with buthtub, Microwave, Garden",,50,,Rooftop pool,"Spa, Gym, Sauna",Shuttle service,Coworking lounge,5,1,Boutique hotel,manual,
100195,1002,2026-05-17 15:14:00,2026-05-17 15:19:00,Gdansk,2026-06-12,2026-06-13,3,100,830,,,All meals,,,,Beachfront,,45,"Family-friendly,Playground or Playroom",,,,,4,2,,ai,6959
100196,1484,2026-04-10 13:14:00,,Wroclaw,2026-04-27,2026-04-29,4,100,562,,"Early check-in, Late check-out","Lunch, All meals",,parking,"Step-free access, Accessible property, Accessible bathroom","Self check-in, Laundry facilities/services, Grab-and-go snacks (snack bar or vending machines)",Hide disliked rooms,0,,,,Shuttle service,,4,1,,manual,
100197,1333,2026-05-12 08:31:00,2026-05-12 08:53:00,Prague,2026-06-02,2026-06-04,3,150,711,84815,"Early check-in, Free cancellation, Late check-out",,"Dogs allowed, No pet deposit",parking,,Mountain view,"Hide liked offers, Hide disliked rooms",43,Family-friendly,,,,,2,4,Historical building,manual,
100198,1037,2026-05-20 02:23:00,,Krakow,2026-05-29,2026-06-03,4,150,836,,,Breakfast,,parking,Wheelchair-accessible elevator,Soundproof room,,75,,,,,,4,1,,ai,6174
100199,1231,2026-05-02 06:30:00,2026-05-02 06:53:00,Berlin,2026-05-07,2026-05-13,4,0,267,,"Late check-out, Free cancellation, Early check-in","All meals, Dinner, All inclusive",Dogs allowed,,,,Hide no reacted offers,0,"Playground or Playroom, Babysitting",,Sauna,Shuttle service,,1,9,,manual,
100200,1251,2026-03-08 08:47:00,2026-03-08 08:50:00,Warsaw,2026-03-25,2026-03-29,1,0,650,82153,,,All pets allowed,,,"Wi-fi,Work desk,King/Queen-size 150+cm width",,0,,,,,,4,7,,ai,6543
